StockCode,ProductDescription,TotalQuantity,TotalRevenue,TotalOrders,InventoryStatus,Recommendation
23396,LA JARDIN BOTANIQUE CUSHION COVER,80,300.0,23,Low Demand,Reduce Stock
23130,MISELTOE HEART WREATH ,80,312.8,5,Low Demand,Reduce Stock
84206A,3 BLACK CATS W HEARTS BLANK CARD,79,15.01,9,Low Demand,Reduce Stock
85163A,WHITE BAROQUE WALL CLOCK ,79,772.65,41,Low Demand,Reduce Stock
22414,DOOR MAT NEIGHBOURHOOD WITCH ,79,565.89,35,Low Demand,Reduce Stock
90214M,"LETTER ""M"" BLING KEY RING",79,87.23,29,Low Demand,Reduce Stock
23444,Next Day Carriage,79,1200.0,79,Low Demand,Reduce Stock
20818,GOLD TEDDY BEAR,79,211.25,22,Low Demand,Reduce Stock
21004,ROSE DU SUD CHILDS APRON,79,335.75,33,Low Demand,Reduce Stock
84762C,GREEN PICNIC BARBECUE BUCKET,78,531.3,18,Low Demand,Reduce Stock
20835,FRENCH LATTICE CUSHION COVER ,78,64.98,8,Low Demand,Reduce Stock
23487,SWEET HEART CAKE CARRIER,78,754.0,42,Low Demand,Reduce Stock
84874B,BLUE TRAVEL FIRST AID KIT,78,128.7,28,Low Demand,Reduce Stock
71143,SILVER BOOK MARK WITH BEADS,78,66.3,13,Low Demand,Reduce Stock
90210A,GREY ACRYLIC FACETED BANGLE,78,179.70000000000002,12,Low Demand,Reduce Stock
84455,SET OF 3 RABBIT CARROTS EASTER,78,66.3,16,Low Demand,Reduce Stock
40002,WHITE BAMBOO RIBS LAMPSHADE,78,66.3,1,Low Demand,Reduce Stock
22883,NUMBER TILE VINTAGE FONT 4,78,100.53999999999999,11,Low Demand,Reduce Stock
37330,BIG POLKADOT MUG,78,128.33999999999997,5,Low Demand,Reduce Stock
22884,NUMBER TILE VINTAGE FONT 5,78,100.53999999999999,18,Low Demand,Reduce Stock
23131,MISELTOE HEART WREATH WHITE,78,304.5,4,Low Demand,Reduce Stock
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,78,347.7,7,Low Demand,Reduce Stock
21461,BLUE EASTER EGG HUNT START POST,77,150.15,19,Low Demand,Reduce Stock
20781,GOLD EAR MUFF HEADPHONES,77,373.17,41,Low Demand,Reduce Stock
23457,LARGE PARLOUR PICTURE FRAME,77,375.75,27,Low Demand,Reduce Stock
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,77,101.75,8,Low Demand,Reduce Stock
20906,VINTAGE NOTEBOOK BEAUTY GIRL,77,227.15000000000003,28,Low Demand,Reduce Stock
90120B,BLUE MURANO TWIST BRACELET,77,325.5,21,Low Demand,Reduce Stock
85179C,PINK BITTY LIGHT CHAIN,77,126.85,10,Low Demand,Reduce Stock
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,77,497.15,8,Low Demand,Reduce Stock
22852,ENAMEL DOG BOWL CREAM,76,300.48,3,Low Demand,Reduce Stock
85135A,YELLOW DRAGONFLY HELICOPTER,76,604.2,50,Low Demand,Reduce Stock
35922,EASTER BUNNY WREATH,76,362.2,21,Low Demand,Reduce Stock
84925E,FLOWERS WALL THERMOMETER,75,130.05,3,Low Demand,Reduce Stock
47593A,CAROUSEL DESIGN BABY BIB,75,93.75,14,Low Demand,Reduce Stock
84509G,FAIRY CAKE PLACEMATS ,75,262.05,21,Low Demand,Reduce Stock
22655,VINTAGE RED KITCHEN CABINET,75,12550.0,52,Low Demand,Reduce Stock
21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,75,393.6,27,Low Demand,Reduce Stock
84226,HEN HOUSE W FAMILY IN BARN & NEST,75,56.61,17,Low Demand,Reduce Stock
23462,ROCOCO WALL MIRROR WHITE,75,1442.25,43,Low Demand,Reduce Stock
23492,VINTAGE JINGLE BELLS WREATH,74,610.5,26,Low Demand,Reduce Stock
72709,IVORY SCULPTED RND CANDLE ,74,62.89999999999999,13,Low Demand,Reduce Stock
84782C,GREEN 3 TIER GLASS PLATE STAND,74,509.9,18,Low Demand,Reduce Stock
90161D,ANT COPPER PINK BOUDICCA BRACELET,74,363.85,24,Low Demand,Reduce Stock
22886,NUMBER TILE VINTAGE FONT 7,74,92.74,13,Low Demand,Reduce Stock
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,74,314.5,26,Low Demand,Reduce Stock
45016,DECORATIVE NET CANOPY LEOPARD,73,248.75,8,Low Demand,Reduce Stock
72129,COLUMBIAN CANDLE ROUND ,73,47.45,17,Low Demand,Reduce Stock
20845,ZINC HEART LATTICE 2 WALL PLANTER,73,463.55,21,Low Demand,Reduce Stock
84367,LA STREGA CANVAS PICTURE ,73,122.55000000000001,7,Low Demand,Reduce Stock
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,73,726.3499999999999,38,Low Demand,Reduce Stock
78033,FLAG OF ST GEORGE CHAIR,73,352.75,14,Low Demand,Reduce Stock
22880,NUMBER TILE VINTAGE FONT 1,73,90.78999999999999,13,Low Demand,Reduce Stock
84745A,PINK HANGING GINGHAM EASTER HEN,72,30.240000000000002,15,Low Demand,Reduce Stock
21132,SILVER STANDING GNOME   ,72,300.0,29,Low Demand,Reduce Stock
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2,Low Demand,Reduce Stock
22565,FELTCRAFT HAIRBANDS PINK + WHITE ,72,61.199999999999996,6,Low Demand,Reduce Stock
84247C,PACK/12 BLUE REINDEER CARD,72,212.40000000000003,22,Low Demand,Reduce Stock
85166A,WHITE METAL BAROQUE PHOTO FRAME,72,120.0,8,Low Demand,Reduce Stock
22578,WOODEN STAR CHRISTMAS SCANDISPOT,72,61.2,2,Low Demand,Reduce Stock
22972,CHILDRENS SPACEBOY MUG,72,118.80000000000001,5,Low Demand,Reduce Stock
44217M,MULTICOLOUR FEATHERS CURTAIN,72,236.40000000000003,3,Low Demand,Reduce Stock
84482,BUTTONS DESIGN JEWELLERY BOX,71,266.25,28,Low Demand,Reduce Stock
20660,VIP LUGGAGE TAG ,71,88.75,26,Low Demand,Reduce Stock
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,71,78.11,9,Low Demand,Reduce Stock
23304,SET 4 PICNIC CUTLERY CHERRY ,71,138.45,9,Low Demand,Reduce Stock
84527,FLAMES SUNGLASSES PINK LENSES,71,131.25,19,Low Demand,Reduce Stock
20847,ZINC HEART LATTICE CHARGER LARGE,71,266.25,20,Low Demand,Reduce Stock
23209,LUNCH BAG VINTAGE DOILEY ,70,115.5,4,Low Demand,Reduce Stock
23428,IVORY RETRO KITCHEN WALL CLOCK,70,559.5,26,Low Demand,Reduce Stock
84247K,"FOLK ART GREETING CARD,pack/12",70,206.5,24,Low Demand,Reduce Stock
47583A,SET OF 3 WICKER BASKET ROSE,70,561.8,5,Low Demand,Reduce Stock
22887,NUMBER TILE VINTAGE FONT 8,70,84.94,13,Low Demand,Reduce Stock
23116,VEGETABLE GARDEN CHOPPING BOARD,70,317.70000000000005,17,Low Demand,Reduce Stock
90112,PINK DOLLY HAIR CLIPS,70,73.5,15,Low Demand,Reduce Stock
84388,WISE MAN STAR SHAPE EGG PAN,70,89.03999999999999,22,Low Demand,Reduce Stock
22869,NUMBER TILE COTTAGE GARDEN 1,70,136.5,20,Low Demand,Reduce Stock
21118,SHOPPING BAG DOORSTOP,69,104.25,7,Low Demand,Reduce Stock
23016,GLASS TWIST BON BON JAR,69,512.85,19,Low Demand,Reduce Stock
90160D,PINK BOUDICCA LARGE BRACELET,69,479.55,21,Low Demand,Reduce Stock
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,69,313.34999999999997,15,Low Demand,Reduce Stock
23043,PAPER LANTERN 9 POINT HOLLY STAR L,69,431.25,16,Low Demand,Reduce Stock
21757,LIGHTHOUSE PRINTED METAL SIGN,69,341.55,31,Low Demand,Reduce Stock
21663,VINTAGE GLASS SUGAR CADDY,69,404.55,25,Low Demand,Reduce Stock
90175A,WHITE GLASS CHUNKY CHARM BRACELET,69,611.1,28,Low Demand,Reduce Stock
84616,SILVER ROCCOCO CHANDELIER,69,1297.75,22,Low Demand,Reduce Stock
90214G,"LETTER ""G"" BLING KEY RING",69,62.25,21,Low Demand,Reduce Stock
84619,BLUE GINGHAM ROSE QUILT ,69,1444.15,26,Low Demand,Reduce Stock
22870,NUMBER TILE COTTAGE GARDEN 2,69,134.54999999999998,17,Low Demand,Reduce Stock
44241C,BLUE BUTTERFLY ON SPRING,68,57.8,7,Low Demand,Reduce Stock
23127,DOLLCRAFT GIRL NICOLE,68,336.6,12,Low Demand,Reduce Stock
23141,TRIPLE WIRE HOOK PINK HEART,68,215.0,18,Low Demand,Reduce Stock
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,2,Low Demand,Reduce Stock
45008C,DECORATIVE NET CANOPY CREAM,68,541.6,20,Low Demand,Reduce Stock
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,68,95.39999999999999,5,Low Demand,Reduce Stock
85163B,BLACK BAROQUE WALL CLOCK ,68,639.6,37,Low Demand,Reduce Stock
85144,JARDIN ETCHED GLASS BUTTER DISH,68,471.4,30,Low Demand,Reduce Stock
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,68,28.56,18,Low Demand,Reduce Stock
90120A,PINK MURANO TWIST BRACELET,68,289.0,21,Low Demand,Reduce Stock
21752,GLASS CAKE STAND MIRRORED BASE,68,972.6,30,Low Demand,Reduce Stock
90170,DAISY HAIR BAND,67,110.55000000000001,10,Low Demand,Reduce Stock
84712B,PINK JEWELLED PHOTO FRAME,67,529.47,36,Low Demand,Reduce Stock
21001,ROSE DU SUD WASHBAG ,67,398.65000000000003,31,Low Demand,Reduce Stock
20957,PORCELAIN HANGING BELL SMALL,67,97.15,12,Low Demand,Reduce Stock
90119,METALIC LEAVES BAG CHARMS,67,166.17,18,Low Demand,Reduce Stock
22326,"ROUND SNACK BOXES ,SET4, WOODLAND ",66,194.70000000000002,3,Low Demand,Reduce Stock
23126,DOLLCRAFT GIRL AMELIE KIT,66,294.7,8,Low Demand,Reduce Stock
22888,NUMBER TILE VINTAGE FONT 9 ,66,77.14,10,Low Demand,Reduce Stock
85205A,IVORY FELT EASTER RABBIT GARLAND,66,168.29999999999998,21,Low Demand,Reduce Stock
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,65,191.75000000000003,18,Low Demand,Reduce Stock
23303,SET 4 PICNIC CUTLERY FONDANT,65,126.75,6,Low Demand,Reduce Stock
21761,WOOD AND GLASS MEDICINE CABINET,65,1814.75,24,Low Demand,Reduce Stock
21102,"CANDLE IN JAR COLLAGE , VANILLA",65,165.75,12,Low Demand,Reduce Stock
72799D,BLUE PILLAR CANDLE SILVER FLOCK,65,182.15,13,Low Demand,Reduce Stock
90214D,"LETTER ""D"" BLING KEY RING",65,58.21,19,Low Demand,Reduce Stock
90084,PINK CRYSTAL GUITAR PHONE CHARM,64,54.4,9,Low Demand,Reduce Stock
44236,PINK/PURPLE CIRCLE CURTAIN,64,112.32000000000001,12,Low Demand,Reduce Stock
22447,PIN CUSHION RUSSIAN DOLL BLUE,64,214.4,19,Low Demand,Reduce Stock
23017,APOTHECARY MEASURING JAR,64,751.4000000000001,21,Low Demand,Reduce Stock
44235,ASSORTED COLOURED CIRCLE MOBILE ,64,26.88,7,Low Demand,Reduce Stock
21157,RED RETROSPOT WASHBAG,64,134.4,17,Low Demand,Reduce Stock
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,3,Low Demand,Reduce Stock
79303D,LILAC FLOWER BLOCK TABLE LAMP,64,188.8,7,Low Demand,Reduce Stock
84865,NEW BAROQUE BLACK PHOTO ALBUM,64,449.65,37,Low Demand,Reduce Stock
84549,CROCHET WHITE RABBIT KEYRING ,64,100.8,9,Low Demand,Reduce Stock
23471,SIX DRAWER OFFICE TIDY,64,596.0,26,Low Demand,Reduce Stock
37468,HARDMAN MUG 3 ASSORTED,63,24.57,12,Low Demand,Reduce Stock
90214Y,"LETTER ""Y"" BLING KEY RING",63,21.15,5,Low Demand,Reduce Stock
22879,NUMBER TILE VINTAGE FONT 0,63,71.29,9,Low Demand,Reduce Stock
22869,"NUMBER TILE COTTAGE GARDEN, 1",63,122.85,7,Low Demand,Reduce Stock
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,62,258.06,12,Low Demand,Reduce Stock
84402B,PURPLE DRESS JEWELLERY STAND,62,51.14,4,Low Demand,Reduce Stock
77079,DOLPHIN WINDMILL,62,131.44,11,Low Demand,Reduce Stock
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,61,25.05,4,Low Demand,Reduce Stock
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,118.94999999999999,6,Low Demand,Reduce Stock
21686,MEDINA STAMPED METAL STOOL,61,2296.9500000000003,29,Low Demand,Reduce Stock
90120C,GREEN MURANO TWIST BRACELET,61,259.25,17,Low Demand,Reduce Stock
22502,PICNIC BASKET WICKER 60 PIECES,61,39619.5,2,Low Demand,Reduce Stock
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,61,301.95,16,Low Demand,Reduce Stock
22824,3 TIER SWEETHEART GARDEN SHELF,61,2153.9500000000003,48,Low Demand,Reduce Stock
72821,CUPID SCENTED CANDLE IN GLASS,61,100.65,14,Low Demand,Reduce Stock
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,61,23.699999999999996,4,Low Demand,Reduce Stock
85121B,RETRO LAUNDRY TUB PINK,60,510.0,27,Low Demand,Reduce Stock
84255B,ORANGE COCKTAIL GLASS LAMP,60,126.00000000000001,14,Low Demand,Reduce Stock
79331,PINK FLOCK GLASS CANDLEHOLDER,60,73.60000000000001,9,Low Demand,Reduce Stock
90203,SILVER CHARM NECKLACE 70CM,60,450.0,24,Low Demand,Reduce Stock
22877,NUMBER TILE COTTAGE GARDEN 9,60,117.0,16,Low Demand,Reduce Stock
84251J,"GREETING CARD, THE BLACK CAT",60,25.2,4,Low Demand,Reduce Stock
90160B,RED BOUDICCA LARGE BRACELET,60,412.55,23,Low Demand,Reduce Stock
23497,CLASSIC CROME BICYCLE BELL ,60,77.4,2,Low Demand,Reduce Stock
90149,SILVER FLOWR PINK SHELL NECKLACE,60,395.28000000000003,7,Low Demand,Reduce Stock
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,99.0,5,Low Demand,Reduce Stock
23244,STORAGE TIN VINTAGE LEAF,60,117.0,7,Low Demand,Reduce Stock
22736,"RIBBON REEL, MAKING SNOWMEN ",60,99.0,5,Low Demand,Reduce Stock
23061,VINTAGE ENGRAVED HEART,60,75.0,4,Low Demand,Reduce Stock
22191,IVORY WALL CLOCK,60,459.0,1,Low Demand,Reduce Stock
22193,RED WALL CLOCK,60,459.0,1,Low Demand,Reduce Stock
22872,NUMBER TILE COTTAGE GARDEN 4,59,115.05,16,Low Demand,Reduce Stock
79323S,SILVER CHERRY LIGHTS,59,338.45000000000005,11,Low Demand,Reduce Stock
22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",59,421.05,10,Low Demand,Reduce Stock
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,59,74.35,19,Low Demand,Reduce Stock
22657,HEN & 2 CHICKS IN BASKET,59,50.15,7,Low Demand,Reduce Stock
35611B,BLACK ASSORTED DROPLET DECORATION,59,22.419999999999998,2,Low Demand,Reduce Stock
90098,NECKLACE+BRACELET PINK BUTTERFLY,59,150.45,23,Low Demand,Reduce Stock
23151,ZINC SWEETHEART SOAP DISH,59,104.41,19,Low Demand,Reduce Stock
17107D,FLOWER FAIRY 5 DRAWER LINERS,59,150.45,20,Low Demand,Reduce Stock
90154,LAZER CUT NECKLACE W PASTEL BEADS,58,430.7,6,Low Demand,Reduce Stock
22826,LOVE SEAT ANTIQUE WHITE METAL,58,6210.0,41,Low Demand,Reduce Stock
22874,NUMBER TILE COTTAGE GARDEN 6,58,113.1,15,Low Demand,Reduce Stock
22877,"NUMBER TILE COTTAGE GARDEN, 9",58,113.1,4,Low Demand,Reduce Stock
90192,JADE DROP EARRINGS W FILIGREE,58,287.1,19,Low Demand,Reduce Stock
10124A,SPOTS ON RED BOOKCOVER TAPE,58,24.36,18,Low Demand,Reduce Stock
90214P,"LETTER ""P"" BLING KEY RING",58,48.5,18,Low Demand,Reduce Stock
84902,PINK KNITTED COW STUFFED TOY,58,215.34,33,Low Demand,Reduce Stock
35597D,PINK/WHITE CHRISTMAS TREE 30CM,58,25.28,7,Low Demand,Reduce Stock
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,58,559.5799999999999,39,Low Demand,Reduce Stock
84288B,SET/2 BLUE  NOODLE BASKETS,57,111.14999999999999,21,Low Demand,Reduce Stock
90082B,DIAMANTE BOW BROOCH RED COLOUR,57,361.95,24,Low Demand,Reduce Stock
35911B,PINK/FLOWER RABBIT EGG WARMER ,57,119.7,13,Low Demand,Reduce Stock
90104,PURPLE FRANGIPANI HAIRCLIP,57,48.449999999999996,11,Low Demand,Reduce Stock
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,111.14999999999999,3,Low Demand,Reduce Stock
85123A,CREAM HANGING HEART T-LIGHT HOLDER,57,155.35,7,Low Demand,Reduce Stock
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,109.19999999999999,2,Low Demand,Reduce Stock
22870,"NUMBER TILE COTTAGE GARDEN, 2",56,109.19999999999999,2,Low Demand,Reduce Stock
22872,"NUMBER TILE COTTAGE GARDEN, 4",56,109.19999999999999,2,Low Demand,Reduce Stock
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",56,109.19999999999999,2,Low Demand,Reduce Stock
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",56,109.19999999999999,2,Low Demand,Reduce Stock
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,109.19999999999999,2,Low Demand,Reduce Stock
21530,DAIRY MAID CERAMIC TOASTRACK,56,165.20000000000002,16,Low Demand,Reduce Stock
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,109.19999999999999,2,Low Demand,Reduce Stock
22344,PARTY PIZZA DISH PINK WHITE SPOT ,56,47.599999999999994,10,Low Demand,Reduce Stock
18010,ASSORTED FRAGRANCE BATH CONFETTI,56,23.52,6,Low Demand,Reduce Stock
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,56,152.24,5,Low Demand,Reduce Stock
21341,KASBAH LANTERN WITH GLASS ,56,250.8,15,Low Demand,Reduce Stock
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,56,94.7,5,Low Demand,Reduce Stock
23578,SNACK TRAY RED GINGHAM,56,109.2,11,Low Demand,Reduce Stock
72812,LARGE ZINC GLASS CANDLEHOLDER,55,127.68,10,Low Demand,Reduce Stock
16207A,PINK STRAWBERRY HANDBAG ,55,162.25000000000003,19,Low Demand,Reduce Stock
21734,SMALL MARAKESH LANTERN ON STICK,55,206.25,14,Low Demand,Reduce Stock
72793,BLACK BOX MIRROR LANTERN,55,268.75,10,Low Demand,Reduce Stock
22868,NUMBER TILE COTTAGE GARDEN 0 ,55,107.25,12,Low Demand,Reduce Stock
22878,NUMBER TILE COTTAGE GARDEN No,55,115.5,13,Low Demand,Reduce Stock
84882,GREEN WIRE STANDING CANDLE HOLDER,55,206.25,27,Low Demand,Reduce Stock
22875,NUMBER TILE COTTAGE GARDEN 7,54,105.3,16,Low Demand,Reduce Stock
84723,CHERRY BLOSSOM CANVAS ART PICTURE,54,201.3,12,Low Demand,Reduce Stock
47344B,BLUE FLOWER DES PURSE,54,56.16,10,Low Demand,Reduce Stock
84762A,WHITE PICNIC BARBECUE BUCKET,54,474.9,24,Low Demand,Reduce Stock
85185C,COW  SOCK PUPPET,54,159.3,26,Low Demand,Reduce Stock
62043B,BLUE CHECK BAG W HANDLE 34X20CM,54,75.16000000000001,10,Low Demand,Reduce Stock
23472, NINE DRAWER OFFICE TIDY,54,777.9,30,Low Demand,Reduce Stock
84870B,BLUE GEISHA GIRL ,54,202.5,23,Low Demand,Reduce Stock
23229,DONKEY TAIL GAME ,54,189.54000000000002,4,Low Demand,Reduce Stock
84926B,SCOTTS ROSES TILE COASTER,54,67.5,10,Low Demand,Reduce Stock
90143,SILVER BRACELET W PASTEL FLOWER,54,400.0,18,Low Demand,Reduce Stock
84509C,SET OF 4 DOTTY PLACEMATS ,54,183.3,13,Low Demand,Reduce Stock
84870C,GREEN GEISHA GIRL ,54,202.5,21,Low Demand,Reduce Stock
90162B,ANT SILVER LIME GREEN BOUDICCA RING,54,159.3,19,Low Demand,Reduce Stock
22433,WATERING CAN PINK BUNNY,54,105.3,5,Low Demand,Reduce Stock
72369A,PINK CLEAR GLASS CANDLE PLATE,53,66.25,8,Low Demand,Reduce Stock
84623,PINK GINGHAM ROSE FLOOR CUSHION,53,261.35,12,Low Demand,Reduce Stock
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",52,19.4,4,Low Demand,Reduce Stock
22853,ENAMEL CAT BOWL CREAM,52,157.8,3,Low Demand,Reduce Stock
22876,NUMBER TILE COTTAGE GARDEN 8,52,101.39999999999999,11,Low Demand,Reduce Stock
84447,6 RABBIT CHAIN EASTER,52,44.199999999999996,7,Low Demand,Reduce Stock
84858A,NATURAL RIVIERA HANDBAG,52,116.7,7,Low Demand,Reduce Stock
17061,ASSORTED SHAPED STENCIL FOR HENNA,52,2.08,1,Low Demand,Reduce Stock
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,52,881.4,32,Low Demand,Reduce Stock
35910A,MULTICOLOUR EASTER RABBIT ,52,101.39999999999999,12,Low Demand,Reduce Stock
21300,ANTIQUE EDWARDIAN DRESSER,52,737.4,11,Low Demand,Reduce Stock
84533B,FAIRY CAKES ROUND NESTING BOXES,52,293.8,19,Low Demand,Reduce Stock
21298,EDWARDIAN 2 DRAWER WALL CABINET ,52,755.8,14,Low Demand,Reduce Stock
22871,NUMBER TILE COTTAGE GARDEN 3 ,52,101.39999999999999,10,Low Demand,Reduce Stock
20833,SHAKER THROW  QUILTED,52,811.8,5,Low Demand,Reduce Stock
84509C,DOTTY PLACEMATS ,52,175.8,9,Low Demand,Reduce Stock
90214R,"LETTER ""R"" BLING KEY RING",52,52.519999999999996,19,Low Demand,Reduce Stock
71050,SMALL SINGLE FLAME CANDLE HOLDER,51,17.849999999999998,8,Low Demand,Reduce Stock
90185C,BLACK DIAMANTE EXPANDABLE RING,51,216.75,19,Low Demand,Reduce Stock
79026B,"S/4 ICON COASTER,ELVIS LIVES",51,43.11,22,Low Demand,Reduce Stock
23458,DOLLY CABINET 3 DRAWERS ,51,762.4499999999999,30,Low Demand,Reduce Stock
35916A,YELLOW FELT HANGING HEART W FLOWER,51,43.349999999999994,7,Low Demand,Reduce Stock
22803,IVORY EMBROIDERED QUILT ,51,1915.65,30,Low Demand,Reduce Stock
22786,PILLOWCUSHION COVER PINK UNION JACK,51,303.45,17,Low Demand,Reduce Stock
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,51,150.45000000000002,16,Low Demand,Reduce Stock
72801E,4 FESTIVE GREEN DINNER CANDLES,51,23.91,2,Low Demand,Reduce Stock
35645,VINTAGE BEAD PINK JEWEL BOX,51,216.75,24,Low Demand,Reduce Stock
90195A,PURPLE GEMSTONE BRACELET,51,408.45,26,Low Demand,Reduce Stock
22873,NUMBER TILE COTTAGE GARDEN 5,50,97.5,15,Low Demand,Reduce Stock
90129C,GREEN GLASS TASSLE BAG CHARM,50,147.5,17,Low Demand,Reduce Stock
23692,WRAP A PRETTY THANK YOU,50,21.0,2,Low Demand,Reduce Stock
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,2,Low Demand,Reduce Stock
84881,BLUE WIRE SPIRAL CANDLE HOLDER,50,317.5,22,Low Demand,Reduce Stock
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,72.5,7,Low Demand,Reduce Stock
85142,JARDIN ETCHED GLASS GINGER JAR,50,397.5,27,Low Demand,Reduce Stock
17084G,MOON INCENSE,50,10.5,2,Low Demand,Reduce Stock
23018,LARGE APOTHECARY MEASURING JAR ,50,587.2,20,Low Demand,Reduce Stock
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,50,32.5,8,Low Demand,Reduce Stock
TEST001,This is a test product.,50,225.0,9,Low Demand,Reduce Stock
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,287.5,21,Low Demand,Reduce Stock
84627,CANDY STRIPE ROSE C/COVER ,50,297.5,19,Low Demand,Reduce Stock
90214H,"LETTER ""H"" BLING KEY RING",50,50.019999999999996,23,Low Demand,Reduce Stock
90145,SILVER HOOP EARRINGS WITH FLOWER,50,297.5,23,Low Demand,Reduce Stock
84838,ANT WHITE HIGH RISE BIRD BOX,49,304.0,3,Low Demand,Reduce Stock
72771C,BLACK FLOCK GOLD CANDLE,49,20.580000000000002,4,Low Demand,Reduce Stock
47574B,ENGLISH ROSE SCENTED HANGING HEART,49,208.25,27,Low Demand,Reduce Stock
90214N,"LETTER ""N"" BLING KEY RING",49,48.769999999999996,18,Low Demand,Reduce Stock
16151A,FLOWERS HANDBAG blue and orange,49,61.25,3,Low Demand,Reduce Stock
85136B,BLUE SHARK HELICOPTER,49,389.55,39,Low Demand,Reduce Stock
21309,LOUVRE CHALKBOARD,49,325.6,5,Low Demand,Reduce Stock
84968F,S/16 VINTAGE SKY BLUE CUTLERY,49,624.75,26,Low Demand,Reduce Stock
37485,ENGLISH ROSE TEA SET IN GIFT BOX,49,207.69,15,Low Demand,Reduce Stock
22740,POLKADOT PENS,48,40.8,1,Low Demand,Reduce Stock
45013,FOLDING SHOE TIDY,48,132.0,8,Low Demand,Reduce Stock
22533,MAGIC SLATE BAKE A CAKE ,48,20.16,1,Low Demand,Reduce Stock
90031,BILI NUT AND WOOD NECKLACE,48,48.0,5,Low Demand,Reduce Stock
81952B,ROUND BLUE CLOCK W/SUCKER,48,36.6,7,Low Demand,Reduce Stock
22409,TIN CAN BISCUITS DESIGN,48,60.0,4,Low Demand,Reduce Stock
21370,MIRRORED WALL ART FOXY,48,175.35,16,Low Demand,Reduce Stock
22953,BIRTHDAY BANNER TAPE,48,60.0,3,Low Demand,Reduce Stock
44228,CANNABIS LEAF BEAD CURTAIN,48,40.8,3,Low Demand,Reduce Stock
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,48,407.52,38,Low Demand,Reduce Stock
90186A,AMETHYST HOOP EARRING FLORAL LEAF,48,141.60000000000002,15,Low Demand,Reduce Stock
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,48,20.16,10,Low Demand,Reduce Stock
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,48,204.0,16,Low Demand,Reduce Stock
35603B,S/16 BLACK SHINY/MAT BAUBLES,48,20.16,1,Low Demand,Reduce Stock
23366,SET 12 COLOUR PENCILS DOILEY,48,31.200000000000003,3,Low Demand,Reduce Stock
85050,FRENCH ENAMEL SOAP DISH WITH LID,48,100.8,1,Low Demand,Reduce Stock
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,48,81.12,15,Low Demand,Reduce Stock
22432,WATERING CAN GREEN DINOSAUR,48,93.6,6,Low Demand,Reduce Stock
23148,MINITURE ANTIQUE ROSE HOOK IVORY,48,40.8,4,Low Demand,Reduce Stock
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,48,429.59999999999997,26,Low Demand,Reduce Stock
90081A,LILY BROOCH AMETHYST COLOUR,48,237.6,23,Low Demand,Reduce Stock
84450B,YELLOW RABBIT SAT EASTER,48,20.16,3,Low Demand,Reduce Stock
47341B,BLUE TABLE RUN FLOWER,48,67.5,14,Low Demand,Reduce Stock
35071,ASSORTED SANTA CHRISTMAS DECORATION,48,40.8,5,Low Demand,Reduce Stock
90214B,"LETTER ""B"" BLING KEY RING",47,47.23,16,Low Demand,Reduce Stock
