CustomerID,Segment,RecommendedProducts
16861.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16862.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16864.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16865.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16866.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16867.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16868.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16869.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16870.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16874.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16876.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16877.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16878.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16881.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16882.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16883.0,Champions,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, PAPER CRAFT , LITTLE BIRDIE, MEDIUM CERAMIC TOP STORAGE JAR, WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT"
16886.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16888.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16890.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16893.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16894.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16896.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16897.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16901.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16902.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16908.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16909.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16911.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16914.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16917.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16919.0,Champions,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, PAPER CRAFT , LITTLE BIRDIE, MEDIUM CERAMIC TOP STORAGE JAR, WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT"
16920.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16922.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16925.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16926.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16927.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16935.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16937.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16939.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16941.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16943.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16944.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16946.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16947.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16948.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16949.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16951.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16955.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16956.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16957.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16958.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16959.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16962.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16963.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16964.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16965.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16967.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16968.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16969.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16970.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16971.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16972.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16973.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16974.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16975.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16976.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16977.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16980.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16982.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16990.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16991.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16993.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16997.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16998.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16999.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17000.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17003.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17005.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17008.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17009.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17010.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17012.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17014.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17016.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17020.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17023.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17026.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17028.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17029.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17030.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17033.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17035.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17036.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17037.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17039.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17042.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17045.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17046.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17050.0,Champions,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, PAPER CRAFT , LITTLE BIRDIE, MEDIUM CERAMIC TOP STORAGE JAR, WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT"
17051.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17052.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17053.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17054.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17055.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17056.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17057.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
17058.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
17060.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
17062.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
